own_goals,own_position,opponent_goals,opponent_position,result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,home_home_win,away_away_win,home_last_5_game_win,away_last_5_game_win
1,6.0,2,9.0,2,52610000.0,0.4,15795000.0,0.4,0.1666666666666666,0.2222222222222222,0.4,0.6,0.2,0.6,0.0
6,3.0,1,21.0,1,216775000.0,0.2,4985000.0,0.6,2.0,0.0476190476190476,0.6,0.6,0.2,0.4,0.2
1,19.0,0,16.0,1,57525000.0,0.0,45300000.0,0.2,0.0526315789473684,0.0,0.8,0.6,0.2,0.4,0.2
1,20.0,1,5.0,0,9475000.0,0.4,41425000.0,0.4,0.05,0.2,0.4,0.0,0.0,0.4,0.0
1,13.0,1,2.0,0,40750000.0,0.0,238685000.0,0.0,0.0769230769230769,0.5,1.0,0.4,0.8,0.2,0.4
1,8.0,4,1.0,2,48585000.0,0.0,151600000.0,0.0,0.125,4.0,0.2,0.6,0.6,0.4,0.4
1,17.0,2,6.0,2,5025000.0,0.4,130600000.0,0.2,0.0588235294117647,0.3333333333333333,0.4,0.6,0.6,0.2,0.2
1,15.0,1,12.0,0,58805000.0,0.4,44060000.0,0.4,0.0666666666666666,0.0833333333333333,2.2,0.2,0.0,0.4,0.0
1,21.0,2,8.0,2,4985000.0,0.8,48585000.0,0.0,0.0476190476190476,0.25,0.0,0.2,0.2,0.0,0.2
0,9.0,1,3.0,2,15795000.0,0.2,216775000.0,0.2,0.0,0.3333333333333333,0.4,0.4,0.4,0.4,0.0
