game_id,club_id,own_goals,own_position,opponent_id,opponent_goals,opponent_position,home_result,away_result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,away_win_h2h,draw_h2h,home_win_h2h_d,away_win_h2h_d,draw_h2h_d,home_home_win,away_away_win,home_last_5_game_win,home_last_5_game_lose,home_last_5_game_draw,away_last_5_game_win,away_last_5_game_lose,away_last_5_game_draw
2335265,121,0,3.0,2698,0,9.0,2,0.0,97735000.0,0.0,38810000.0,0.0,0.0,0.0,1.0,1.4,1.8,0.0,0.0,1.0,1.0,0.4,0.6,0.2,0.2,0.2,0.6,0.2
2335252,3725,2,13.0,2439,1,10.0,1,1.0,41210000.0,0.2,6525000.0,0.0,0.15384615384615385,0.1,0.2,0.6,0.8,0.0,0.0,0.2,0.6,0.2,0.6,0.2,0.2,0.0,0.6,0.4
2335253,964,2,2.0,2696,1,11.0,1,1.0,251500000.0,0.0,62550000.0,0.0,1.0,0.09090909090909091,3.4,0.4,0.6,0.0,0.0,3.4,0.2,0.4,0.2,0.6,0.2,0.2,0.6,0.2
2335255,2700,0,16.0,2410,3,5.0,0,2.0,13875000.0,0.2,99100000.0,0.0,0.0,0.6,0.2,1.8,0.6,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.4,0.0,0.6,0.4
2335241,11127,2,12.0,2700,1,16.0,1,1.0,44325000.0,0.0,13875000.0,0.2,0.16666666666666666,0.0625,1.4,0.6,0.2,0.0,0.0,1.4,0.2,0.2,0.4,0.6,0.0,0.2,0.6,0.2
2335258,4128,1,7.0,964,2,2.0,0,2.0,7200000.0,0.0,251500000.0,0.0,0.14285714285714285,1.0,0.4,1.4,0.8,0.0,0.0,0.4,0.8,0.2,0.2,0.4,0.4,0.2,0.6,0.2
2335249,3691,1,14.0,121,3,3.0,0,2.0,5235000.0,0.2,97735000.0,0.0,0.07142857142857142,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.2,0.4,0.0,0.6,0.4
2335243,2439,1,10.0,16704,3,6.0,0,2.0,6525000.0,0.2,141375000.0,0.0,0.1,0.5,0.6,0.8,0.4,0.0,0.0,0.6,0.4,0.4,0.0,0.2,0.8,0.0,0.6,0.4
2335261,932,0,1.0,232,0,5.0,2,0.0,126225000.0,0.0,129050000.0,0.0,0.0,0.0,1.4,2.0,1.8,0.0,0.0,1.4,0.8,0.4,0.6,0.0,0.4,0.2,0.8,0.0
2335244,2698,1,9.0,1083,2,8.0,0,2.0,38810000.0,0.0,67860000.0,0.0,0.1111111111111111,0.25,1.0,2.4,1.2,0.0,0.0,1.0,0.4,0.8,0.2,0.4,0.4,0.2,0.6,0.2
2335259,2410,3,4.0,12438,0,15.0,1,1.0,99100000.0,0.0,4800000.0,0.2,0.75,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.2,0.0,0.0,1.0,0.0
2335235,232,0,5.0,11127,1,12.0,0,2.0,129050000.0,0.0,44325000.0,0.0,0.0,0.08333333333333333,2.2,1.8,1.2,0.0,0.0,2.2,0.4,0.4,0.0,0.6,0.4,0.2,0.6,0.2
