game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,attendance,home_club_formation,away_club_formation,home_club_name,away_club_name,result,home_team_points,away_team_points,home_attack_value,home_attack_count,away_attack_value,away_attack_count,home_midfield_value,home_midfield_count,away_midfield_value,away_midfield_count,home_defender_value,home_defender_count,away_defender_value,away_defender_count,home_goalkeeper_value,home_goalkeeper_count,away_goalkeeper_value,away_goalkeeper_count,home_total_market_value,away_total_market_value
4129582,TR1,2023,17. Matchday,2023-12-21,126,3209,5,1,8.0,19.0,2840.0,4-2-3-1,4-3-3 Attacking,Çaykur Rizespor Kulübü,Pendikspor,1,22,13,19000000.0,5,10400000.0,3,22700000.0,4,14125000.0,4,5675000.0,5,9800000.0,5,550000.0,1,400000.0,1,66.2,74.9
4129581,TR1,2023,17. Matchday,2023-12-21,868,7775,0,0,13.0,12.0,151.0,4-2-3-1,4-2-3-1,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Hatayspor Futbol Kulübü,0,18,18,17000000.0,5,13100000.0,4,5500000.0,3,7650000.0,6,7300000.0,5,20200000.0,4,900000.0,1,600000.0,1,85.0,89.0
4129576,TR1,2023,17. Matchday,2023-12-21,152,2293,1,1,17.0,18.0,10724.0,4-2-3-1,4-2-3-1,Samsunspor,Konyaspor,0,14,14,23900000.0,6,11600000.0,4,14700000.0,3,42800000.0,4,5150000.0,4,8100000.0,5,1300000.0,1,0.0,0,103.0,96.4
4129589,TR1,2023,18. Matchday,2023-12-23,6646,2832,0,3,14.0,16.0,474.0,4-3-3 Attacking,3-4-3,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,Gaziantep Futbol Kulübü A.Ş.,2,17,16,17100000.0,4,35725000.0,6,31500000.0,5,9650000.0,3,10700000.0,4,28500000.0,4,375000.0,1,2500000.0,1,120.0,95.4
4129590,TR1,2023,18. Matchday,2023-12-23,449,6890,1,1,3.0,10.0,12431.0,4-3-3 Attacking,4-3-3 Attacking,Trabzonspor Kulübü,İstanbul Başakşehir Futbol Kulübü,0,29,18,125500000.0,5,48700000.0,4,47000000.0,4,19000000.0,4,12200000.0,3,43050000.0,6,19000000.0,1,8000000.0,1,277.0,158.0
4129591,TR1,2023,18. Matchday,2023-12-23,2381,924,1,0,11.0,20.0,1816.0,4-3-3 Attacking,4-3-3 Attacking,Sivasspor Kulübü,İstanbulspor A.Ş.,1,18,8,21200000.0,4,7775000.0,4,8100000.0,4,2675000.0,5,6250000.0,4,11875000.0,5,800000.0,1,200000.0,1,59.6,19.4
4129592,TR1,2023,18. Matchday,2023-12-24,2293,3205,2,0,17.0,7.0,8032.0,4-2-3-1,4-2-3-1,Konyaspor,Kayserispor Kulübü,1,15,29,11600000.0,4,25700000.0,6,44300000.0,5,3475000.0,3,7500000.0,5,12750000.0,4,0.0,0,3000000.0,1,96.4,63.6
4129583,TR1,2023,18. Matchday,2023-12-24,36,141,0,0,1.0,2.0,45401.0,4-3-3 Attacking,4-2-3-1,Fenerbahçe Spor Kulübü,Galatasaray Spor Kulübü,0,43,43,163500000.0,6,296300000.0,8,40000000.0,3,152000000.0,3,50000000.0,4,60000000.0,4,15000000.0,1,18000000.0,1,475.6,638.2
4129588,TR1,2023,18. Matchday,2023-12-24,3840,589,2,1,5.0,6.0,7387.0,4-2-3-1,4-2-3-1,Adana Demirspor Kulübü,Antalyaspor,1,24,24,52625000.0,5,16000000.0,2,21000000.0,4,10600000.0,6,10000000.0,3,32400000.0,5,850000.0,1,650000.0,1,161.4,94.6
4129585,TR1,2023,18. Matchday,2023-12-25,3209,868,1,1,19.0,12.0,1067.0,4-2-3-1,4-2-3-1,Pendikspor,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,0,13,19,10400000.0,3,20500000.0,5,13450000.0,3,5500000.0,3,14950000.0,6,7500000.0,5,400000.0,1,900000.0,1,74.9,85.0
4129586,TR1,2023,18. Matchday,2023-12-25,10484,126,2,2,9.0,8.0,1627.0,4-3-3 Attacking,4-2-3-1,Kasımpaşa Spor Kulübü,Çaykur Rizespor Kulübü,0,22,25,9500000.0,4,19000000.0,5,10000000.0,4,22700000.0,4,12000000.0,4,8925000.0,5,1500000.0,1,3200000.0,1,53.0,66.2
4129587,TR1,2023,18. Matchday,2023-12-25,11282,152,3,1,13.0,18.0,2207.0,4-2-3-1,4-2-3-1,Alanyaspor,Samsunspor,1,17,15,7200000.0,3,23900000.0,6,17000000.0,5,24000000.0,3,20900000.0,7,13300000.0,6,2800000.0,1,1300000.0,1,78.3,103.0
4129584,TR1,2023,18. Matchday,2023-12-25,7775,114,1,2,15.0,4.0,11434.0,4-2-3-1,4-2-3-1,Hatayspor Futbol Kulübü,Beşiktaş Jimnastik Kulübü,2,19,26,13100000.0,4,72000000.0,4,7950000.0,6,17100000.0,4,47400000.0,5,43300000.0,5,600000.0,1,5000000.0,1,89.0,358.4
4129599,TR1,2023,19. Matchday,2024-01-05,589,11282,0,0,7.0,12.0,11579.0,4-3-3 Attacking,4-2-3-1,Antalyaspor,Alanyaspor,0,24,20,34200000.0,5,4300000.0,2,9000000.0,4,17000000.0,5,16000000.0,4,14100000.0,5,7000000.0,1,2800000.0,1,94.6,78.3
4129600,TR1,2023,19. Matchday,2024-01-05,114,10484,1,3,4.0,9.0,15969.0,4-3-3 Attacking,4-3-3 Attacking,Beşiktaş Jimnastik Kulübü,Kasımpaşa Spor Kulübü,2,29,23,84000000.0,5,8500000.0,3,35500000.0,3,10000000.0,4,20975000.0,5,5625000.0,3,5000000.0,1,1500000.0,1,358.4,53.0
4129597,TR1,2023,19. Matchday,2024-01-05,2832,3209,2,2,14.0,19.0,3200.0,3-4-3,4-3-3 Attacking,Gaziantep Futbol Kulübü A.Ş.,Pendikspor,0,19,14,26500000.0,4,13400000.0,4,11050000.0,4,13450000.0,3,28500000.0,4,14950000.0,6,2500000.0,1,1000000.0,1,95.4,74.9
4129598,TR1,2023,19. Matchday,2024-01-06,6890,3840,0,0,11.0,5.0,2584.0,4-3-3 Attacking,4-2-3-1,İstanbul Başakşehir Futbol Kulübü,Adana Demirspor Kulübü,0,19,27,54700000.0,5,52625000.0,5,19000000.0,4,28000000.0,5,41750000.0,5,17000000.0,4,8000000.0,1,850000.0,1,158.0,161.4
4129602,TR1,2023,19. Matchday,2024-01-06,126,7775,2,0,6.0,16.0,3665.0,4-2-3-1,4-2-3-1,Çaykur Rizespor Kulübü,Hatayspor Futbol Kulübü,1,26,19,19000000.0,5,10800000.0,3,22700000.0,4,7650000.0,6,8475000.0,5,46000000.0,4,3200000.0,1,600000.0,1,66.2,89.0
4129596,TR1,2023,19. Matchday,2024-01-06,152,6646,1,0,17.0,15.0,12626.0,4-4-2 double 6,4-3-3 Attacking,Samsunspor,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1,15,17,23900000.0,6,17100000.0,4,29900000.0,5,10050000.0,4,4600000.0,4,12500000.0,4,1300000.0,1,375000.0,1,103.0,120.0
4129601,TR1,2023,19. Matchday,2024-01-06,868,449,0,1,13.0,3.0,1098.0,4-2-3-1,4-3-3 Attacking,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Trabzonspor Kulübü,2,20,30,17000000.0,5,44500000.0,4,6500000.0,4,49000000.0,5,7500000.0,5,20700000.0,4,900000.0,1,19000000.0,1,85.0,277.0
4129595,TR1,2023,19. Matchday,2024-01-07,141,2293,3,0,2.0,18.0,36340.0,4-2-3-1,4-2-3-1,Galatasaray Spor Kulübü,Konyaspor,1,44,18,149300000.0,6,10000000.0,4,98700000.0,4,27300000.0,5,40750000.0,5,7500000.0,4,18000000.0,1,275000.0,1,638.2,96.4
4129594,TR1,2023,19. Matchday,2024-01-07,924,36,1,5,20.0,1.0,21038.0,4-3-3 Attacking,4-2-3-1,İstanbulspor A.Ş.,Fenerbahçe Spor Kulübü,2,8,44,8175000.0,5,157000000.0,6,2600000.0,4,41000000.0,4,12200000.0,6,46000000.0,4,200000.0,1,15000000.0,1,19.4,475.6
4129593,TR1,2023,19. Matchday,2024-01-07,3205,2381,1,3,8.0,10.0,8200.0,4-3-3 Attacking,4-2-3-1,Kayserispor Kulübü,Sivasspor Kulübü,2,29,21,17900000.0,6,5200000.0,3,3350000.0,2,4600000.0,3,10750000.0,4,8050000.0,5,3000000.0,1,800000.0,1,63.6,59.6
4129566,TR1,2023,16. Matchday,2024-01-09,11282,868,1,1,16.0,12.0,2335.0,4-2-3-1,4-2-3-1,Alanyaspor,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,0,21,20,8300000.0,3,15500000.0,4,13000000.0,4,5500000.0,3,20900000.0,7,11500000.0,6,2800000.0,1,900000.0,1,78.3,85.0
4129572,TR1,2023,16. Matchday,2024-01-09,126,114,0,4,8.0,4.0,7221.0,4-2-3-1,4-2-3-1,Çaykur Rizespor Kulübü,Beşiktaş Jimnastik Kulübü,2,29,29,19000000.0,5,84250000.0,6,21600000.0,3,33600000.0,4,8125000.0,5,17975000.0,5,3750000.0,2,5000000.0,1,66.2,358.4
4129564,TR1,2023,16. Matchday,2024-01-09,3209,589,0,1,19.0,5.0,584.0,4-3-3 Attacking,4-2-3-1,Pendikspor,Antalyaspor,2,15,25,13400000.0,4,16000000.0,2,11125000.0,3,9300000.0,5,13750000.0,5,30400000.0,5,1000000.0,1,7000000.0,1,74.9,94.6
4129565,TR1,2023,16. Matchday,2024-01-09,10484,6890,0,3,9.0,14.0,815.0,4-3-3 Attacking,4-2-3-1,Kasımpaşa Spor Kulübü,İstanbul Başakşehir Futbol Kulübü,2,26,20,8575000.0,4,14900000.0,5,10175000.0,5,13675000.0,5,5625000.0,3,38450000.0,5,1500000.0,1,8000000.0,1,53.0,158.0
4129567,TR1,2023,16. Matchday,2024-01-10,3840,924,2,2,7.0,20.0,6059.0,4-2-3-1,3-4-3,Adana Demirspor Kulübü,İstanbulspor A.Ş.,0,28,8,46125000.0,4,7775000.0,4,28000000.0,5,2425000.0,4,9000000.0,3,11625000.0,5,850000.0,1,200000.0,1,161.4,19.4
4129568,TR1,2023,16. Matchday,2024-01-10,6646,3205,4,1,10.0,6.0,394.0,4-2-3-1,4-2-3-1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,Kayserispor Kulübü,1,17,29,17100000.0,4,15100000.0,5,13050000.0,5,4775000.0,5,7750000.0,4,9750000.0,4,375000.0,1,3000000.0,1,120.0,63.6
4129563,TR1,2023,16. Matchday,2024-01-10,7775,2832,0,0,11.0,15.0,1523.0,4-3-3 Attacking,3-4-3,Hatayspor Futbol Kulübü,Gaziantep Futbol Kulübü A.Ş.,0,19,20,17600000.0,5,24500000.0,3,6150000.0,5,11050000.0,4,47400000.0,5,27500000.0,5,600000.0,1,2500000.0,1,89.0,95.4
4129570,TR1,2023,16. Matchday,2024-01-10,36,2293,7,1,1.0,18.0,29597.0,4-2-3-1,4-2-3-1,Fenerbahçe Spor Kulübü,Konyaspor,1,47,18,165000000.0,7,4000000.0,3,81000000.0,4,44300000.0,5,46000000.0,4,8600000.0,6,15000000.0,1,275000.0,1,475.6,96.4
4129569,TR1,2023,16. Matchday,2024-01-11,449,152,2,1,3.0,17.0,11434.0,4-2-3-1,4-2-3-1,Trabzonspor Kulübü,Samsunspor,1,33,18,44500000.0,4,23900000.0,6,50250000.0,6,27500000.0,4,20700000.0,4,7100000.0,5,19000000.0,1,1300000.0,1,277.0,103.0
4129571,TR1,2023,16. Matchday,2024-01-11,2381,141,1,1,13.0,2.0,5012.0,3-5-2 Attacking,4-2-3-1,Sivasspor Kulübü,Galatasaray Spor Kulübü,0,24,47,3200000.0,2,136375000.0,6,8600000.0,4,153300000.0,4,12850000.0,7,31750000.0,4,800000.0,1,18000000.0,1,59.6,638.2
4261508,TR1,2023,20. Matchday,2024-01-13,114,6646,3,0,4.0,17.0,22109.0,4-2-3-1,4-3-3 Attacking,Beşiktaş Jimnastik Kulübü,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1,32,20,124000000.0,6,17100000.0,4,37000000.0,4,27050000.0,6,23300000.0,5,11000000.0,3,5000000.0,1,375000.0,1,358.4,120.0
4261506,TR1,2023,20. Matchday,2024-01-13,6890,11282,3,2,8.0,13.0,1131.0,4-3-3 Attacking,4-2-3-1,İstanbul Başakşehir Futbol Kulübü,Alanyaspor,1,23,22,51200000.0,4,23300000.0,4,20500000.0,5,6500000.0,3,43450000.0,6,16600000.0,5,8000000.0,1,2800000.0,1,158.0,78.3
4261505,TR1,2023,20. Matchday,2024-01-13,868,10484,3,1,12.0,10.0,23.0,4-2-3-1,4-3-3 Attacking,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Kasımpaşa Spor Kulübü,1,21,26,17000000.0,5,8500000.0,3,8400000.0,4,10175000.0,5,7500000.0,5,5625000.0,3,900000.0,1,1500000.0,1,85.0,53.0
4261504,TR1,2023,20. Matchday,2024-01-13,7775,3209,1,1,14.0,19.0,1178.0,4-3-3 Attacking,4-3-3 Attacking,Hatayspor Futbol Kulübü,Pendikspor,0,20,15,8800000.0,3,13400000.0,4,7650000.0,6,16125000.0,4,47400000.0,5,9950000.0,5,600000.0,1,1000000.0,1,89.0,74.9
4261507,TR1,2023,20. Matchday,2024-01-13,126,3840,1,0,5.0,6.0,2676.0,4-2-3-1,4-3-3 Attacking,Çaykur Rizespor Kulübü,Adana Demirspor Kulübü,1,29,29,16500000.0,4,46125000.0,4,20300000.0,3,20600000.0,4,9925000.0,6,18100000.0,6,3200000.0,1,850000.0,1,66.2,161.4
4261511,TR1,2023,20. Matchday,2024-01-14,152,2381,2,0,15.0,11.0,11488.0,4-2-3-1,4-1-4-1,Samsunspor,Sivasspor Kulübü,1,18,25,20400000.0,5,11800000.0,5,29200000.0,4,6500000.0,2,16100000.0,6,11050000.0,6,1300000.0,1,800000.0,1,103.0,59.6
4261509,TR1,2023,20. Matchday,2024-01-14,589,449,1,1,7.0,3.0,10851.0,4-3-3 Attacking,4-2-3-1,Antalyaspor,Trabzonspor Kulübü,0,28,36,17700000.0,3,22500000.0,3,9800000.0,5,38800000.0,4,12150000.0,4,24675000.0,6,7000000.0,1,19000000.0,1,94.6,277.0
4261512,TR1,2023,20. Matchday,2024-01-14,924,2293,0,0,20.0,18.0,692.0,4-3-3 Attacking,4-2-3-1,İstanbulspor A.Ş.,Konyaspor,0,9,18,7775000.0,4,11925000.0,5,3000000.0,6,42800000.0,4,9375000.0,4,6900000.0,6,200000.0,1,275000.0,1,19.4,96.4
4261510,TR1,2023,20. Matchday,2024-01-14,2832,36,0,1,16.0,1.0,23889.0,3-4-3,4-3-3 Attacking,Gaziantep Futbol Kulübü A.Ş.,Fenerbahçe Spor Kulübü,2,21,50,26500000.0,4,163500000.0,6,11050000.0,4,80000000.0,3,28500000.0,4,91000000.0,5,2500000.0,1,15000000.0,1,95.4,475.6
4261503,TR1,2023,20. Matchday,2024-01-15,141,3205,2,1,2.0,9.0,33859.0,4-2-3-1,4-2-3-1,Galatasaray Spor Kulübü,Kayserispor Kulübü,1,48,29,132375000.0,6,11900000.0,4,158800000.0,5,2450000.0,5,60000000.0,4,14250000.0,5,18000000.0,1,3000000.0,1,638.2,63.6
4129621,TR1,2023,21. Matchday,2024-01-20,3840,868,1,1,6.0,12.0,7880.0,4-2-3-1,4-2-3-1,Adana Demirspor Kulübü,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,0,29,24,46375000.0,5,17000000.0,5,27500000.0,4,7400000.0,3,17600000.0,5,11500000.0,6,850000.0,1,900000.0,1,161.4,85.0
4129620,TR1,2023,21. Matchday,2024-01-20,3209,114,4,0,19.0,4.0,1393.0,4-4-2 double 6,4-3-3 Attacking,Pendikspor,Beşiktaş Jimnastik Kulübü,1,16,35,18100000.0,6,124000000.0,6,15675000.0,3,25600000.0,3,11450000.0,5,23300000.0,5,1000000.0,1,5000000.0,1,74.9,358.4
4129613,TR1,2023,21. Matchday,2024-01-20,10484,7775,3,0,8.0,17.0,805.0,4-3-3 Attacking,4-2-3-1,Kasımpaşa Spor Kulübü,Hatayspor Futbol Kulübü,1,26,21,11500000.0,5,13100000.0,4,10175000.0,5,9450000.0,7,7000000.0,3,22400000.0,4,1500000.0,1,400000.0,1,53.0,89.0
4129618,TR1,2023,21. Matchday,2024-01-20,6646,6890,1,1,16.0,9.0,662.0,4-2-3-1,4-3-3 Attacking,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,İstanbul Başakşehir Futbol Kulübü,0,20,26,18700000.0,5,51200000.0,4,23500000.0,4,18900000.0,5,16250000.0,6,38450000.0,5,21500000.0,1,8000000.0,1,120.0,158.0
4129622,TR1,2023,21. Matchday,2024-01-20,11282,126,2,1,13.0,5.0,1668.0,4-2-3-1,4-2-3-1,Alanyaspor,Çaykur Rizespor Kulübü,1,22,32,19300000.0,3,19200000.0,6,15500000.0,4,21500000.0,3,20900000.0,7,9200000.0,4,2800000.0,1,3200000.0,1,78.3,66.2
4129617,TR1,2023,21. Matchday,2024-01-21,2381,2832,2,2,11.0,14.0,4347.0,4-3-3 Attacking,3-4-3,Sivasspor Kulübü,Gaziantep Futbol Kulübü A.Ş.,0,25,21,10600000.0,4,6700000.0,4,7900000.0,3,13050000.0,5,12250000.0,6,30200000.0,4,800000.0,1,2500000.0,1,59.6,95.4
4129616,TR1,2023,21. Matchday,2024-01-21,36,152,1,1,1.0,15.0,39515.0,4-2-3-1,4-2-3-1,Fenerbahçe Spor Kulübü,Samsunspor,0,53,21,168500000.0,7,15900000.0,5,90000000.0,4,25700000.0,4,86000000.0,4,8950000.0,6,15000000.0,1,1300000.0,1,475.6,103.0
4129615,TR1,2023,21. Matchday,2024-01-21,449,141,1,5,3.0,2.0,36352.0,4-2-3-1,4-2-3-1,Trabzonspor Kulübü,Galatasaray Spor Kulübü,2,37,51,22500000.0,3,245000000.0,6,50175000.0,6,157500000.0,4,24200000.0,5,120000000.0,5,19000000.0,1,18000000.0,1,277.0,638.2
4129619,TR1,2023,21. Matchday,2024-01-21,2293,589,1,1,18.0,7.0,7369.0,4-2-3-1,4-3-3 Attacking,Konyaspor,Antalyaspor,0,19,29,11600000.0,4,28000000.0,3,55800000.0,5,11300000.0,6,5300000.0,4,16650000.0,5,275000.0,1,7000000.0,1,96.4,94.6
4129614,TR1,2023,21. Matchday,2024-01-22,3205,924,0,1,10.0,20.0,2468.0,4-3-3 Attacking,3-5-2,Kayserispor Kulübü,İstanbulspor A.Ş.,2,29,10,6700000.0,4,8175000.0,5,4375000.0,4,2600000.0,4,14500000.0,5,9375000.0,4,3000000.0,1,200000.0,1,63.6,19.4
4129626,TR1,2023,22. Matchday,2024-01-23,7775,11282,1,1,16.0,12.0,1473.0,4-3-3 Attacking,4-2-3-1,Hatayspor Futbol Kulübü,Alanyaspor,0,21,25,13100000.0,4,20200000.0,4,8450000.0,6,13000000.0,4,3200000.0,5,18300000.0,6,600000.0,1,2800000.0,1,89.0,78.3
4129627,TR1,2023,22. Matchday,2024-01-23,114,3840,0,0,4.0,7.0,19856.0,4-3-3 Attacking,4-2-3-1,Beşiktaş Jimnastik Kulübü,Adana Demirspor Kulübü,0,35,30,124000000.0,6,46375000.0,5,25600000.0,3,28000000.0,5,17675000.0,4,17500000.0,5,5000000.0,1,850000.0,1,358.4,161.4
4129625,TR1,2023,22. Matchday,2024-01-23,3209,10484,3,2,17.0,8.0,1617.0,4-4-2 double 6,4-3-3 Attacking,Pendikspor,Kasımpaşa Spor Kulübü,1,19,29,18100000.0,6,11500000.0,5,15675000.0,3,10000000.0,4,11450000.0,5,6125000.0,3,1000000.0,1,375000.0,1,74.9,53.0
4129631,TR1,2023,22. Matchday,2024-01-24,589,2381,2,1,6.0,13.0,7517.0,4-3-3 Attacking,3-4-3,Antalyaspor,Sivasspor Kulübü,1,30,26,28000000.0,3,11800000.0,5,12900000.0,6,7000000.0,2,12150000.0,4,8325000.0,6,7000000.0,1,800000.0,1,94.6,59.6
4129632,TR1,2023,22. Matchday,2024-01-24,2832,2293,1,1,15.0,19.0,239.0,3-5-2 Attacking,4-2-3-1,Gaziantep Futbol Kulübü A.Ş.,Konyaspor,0,22,20,23925000.0,5,5600000.0,3,4050000.0,3,55800000.0,5,31000000.0,5,5800000.0,5,2500000.0,1,275000.0,1,95.4,96.4
4129630,TR1,2023,22. Matchday,2024-01-24,6890,36,0,1,10.0,1.0,7100.0,4-3-3 Attacking,4-3-3 Attacking,İstanbul Başakşehir Futbol Kulübü,Fenerbahçe Spor Kulübü,2,27,54,51200000.0,4,148500000.0,6,11000000.0,3,40000000.0,3,41750000.0,5,46000000.0,4,8000000.0,1,15000000.0,1,158.0,475.6
4129628,TR1,2023,22. Matchday,2024-01-24,868,6646,2,0,9.0,18.0,,4-2-3-1,4-2-3-1,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1,25,21,17000000.0,5,18700000.0,5,10000000.0,4,24500000.0,4,11500000.0,6,14200000.0,5,900000.0,1,21500000.0,1,85.0,120.0
4129624,TR1,2023,22. Matchday,2024-01-25,141,924,3,1,2.0,20.0,38309.0,4-2-3-1,5-4-1 Diamond,Galatasaray Spor Kulübü,İstanbulspor A.Ş.,1,54,13,249300000.0,7,6625000.0,5,158800000.0,5,2925000.0,5,88000000.0,3,9375000.0,4,18000000.0,1,200000.0,1,638.2,19.4
4129629,TR1,2023,22. Matchday,2024-01-25,126,449,1,0,5.0,3.0,7258.0,4-2-3-1,4-2-3-1,Çaykur Rizespor Kulübü,Trabzonspor Kulübü,1,32,37,16500000.0,4,22500000.0,3,22700000.0,4,36000000.0,3,10275000.0,6,27200000.0,6,3200000.0,1,19000000.0,1,66.2,277.0
4129623,TR1,2023,22. Matchday,2024-01-25,152,3205,2,0,14.0,11.0,12703.0,4-2-3-1,4-2-3-1,Samsunspor,Kayserispor Kulübü,1,22,29,14500000.0,4,14500000.0,4,32400000.0,6,4250000.0,3,8100000.0,5,14000000.0,5,1300000.0,1,3000000.0,1,103.0,63.6
4129633,TR1,2023,23. Matchday,2024-01-27,3840,7775,0,1,8.0,15.0,7312.0,4-2-3-1,4-2-3-1,Adana Demirspor Kulübü,Hatayspor Futbol Kulübü,2,31,22,45600000.0,4,13100000.0,4,21050000.0,5,7250000.0,5,17500000.0,5,5100000.0,5,850000.0,1,1000000.0,2,161.4,89.0
4129634,TR1,2023,23. Matchday,2024-01-27,11282,3209,1,1,13.0,18.0,2326.0,4-2-3-1,4-4-2 double 6,Alanyaspor,Pendikspor,0,26,22,5200000.0,3,18100000.0,6,17000000.0,5,1125000.0,2,17100000.0,6,14450000.0,6,2800000.0,1,1000000.0,1,78.3,74.9
4129642,TR1,2023,23. Matchday,2024-01-28,6646,126,4,0,16.0,5.0,887.0,4-1-4-1,4-2-3-1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,Çaykur Rizespor Kulübü,1,21,35,10700000.0,4,19200000.0,6,42500000.0,5,20300000.0,3,20000000.0,5,9950000.0,5,21500000.0,1,3200000.0,1,120.0,66.2
4129638,TR1,2023,23. Matchday,2024-01-28,2293,6890,2,3,19.0,9.0,7733.0,4-2-3-1,4-3-3 Attacking,Konyaspor,İstanbul Başakşehir Futbol Kulübü,2,21,27,12100000.0,5,46000000.0,2,54800000.0,4,31575000.0,7,5200000.0,4,38350000.0,6,275000.0,1,8000000.0,1,96.4,158.0
4129640,TR1,2023,23. Matchday,2024-01-28,2381,114,1,0,10.0,4.0,5451.0,4-1-4-1,4-3-3 Attacking,Sivasspor Kulübü,Beşiktaş Jimnastik Kulübü,1,26,36,10600000.0,4,76325000.0,6,7400000.0,3,29000000.0,3,8250000.0,5,40500000.0,5,800000.0,1,10000000.0,1,59.6,358.4
4129641,TR1,2023,23. Matchday,2024-01-28,36,868,2,1,1.0,11.0,40214.0,4-2-3-1,4-2-3-1,Fenerbahçe Spor Kulübü,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,1,57,28,137000000.0,5,20000000.0,6,53500000.0,5,7400000.0,3,45000000.0,4,11500000.0,6,15000000.0,1,900000.0,1,475.6,85.0
4129635,TR1,2023,23. Matchday,2024-01-29,449,10484,2,3,3.0,7.0,6371.0,4-2-3-1,4-3-3 Attacking,Trabzonspor Kulübü,Kasımpaşa Spor Kulübü,2,37,29,22500000.0,3,11500000.0,5,38800000.0,4,10900000.0,4,12700000.0,4,5625000.0,3,19000000.0,1,375000.0,1,277.0,53.0
4129636,TR1,2023,23. Matchday,2024-01-29,924,152,1,1,20.0,14.0,732.0,5-4-1 Diamond,4-2-3-1,İstanbulspor A.Ş.,Samsunspor,0,13,25,1750000.0,4,14700000.0,4,2025000.0,4,25700000.0,4,11875000.0,5,16100000.0,6,200000.0,1,1300000.0,1,19.4,103.0
4129637,TR1,2023,23. Matchday,2024-01-29,141,2832,2,1,2.0,17.0,36058.0,4-2-3-1,3-4-3,Galatasaray Spor Kulübü,Gaziantep Futbol Kulübü A.Ş.,1,57,23,249300000.0,7,25200000.0,4,158800000.0,5,13000000.0,4,88000000.0,3,11500000.0,4,18000000.0,1,2500000.0,1,638.2,95.4
4129639,TR1,2023,23. Matchday,2024-01-29,3205,589,1,1,12.0,6.0,2598.0,4-3-3 Attacking,4-1-4-1,Kayserispor Kulübü,Antalyaspor,0,29,33,6700000.0,4,16000000.0,2,4375000.0,4,10600000.0,5,7250000.0,4,12150000.0,4,3000000.0,1,7000000.0,1,63.6,94.6
4129645,TR1,2023,24. Matchday,2024-02-02,152,141,0,2,15.0,2.0,33919.0,4-2-3-1,4-2-3-1,Samsunspor,Galatasaray Spor Kulübü,2,26,60,14700000.0,4,249300000.0,7,34200000.0,5,158800000.0,5,15800000.0,5,88000000.0,3,1300000.0,1,18000000.0,1,103.0,638.2
4129648,TR1,2023,24. Matchday,2024-02-02,7775,6646,3,1,12.0,17.0,1684.0,4-2-3-1,4-2-3-1,Hatayspor Futbol Kulübü,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1,25,24,17100000.0,5,23700000.0,6,10400000.0,5,41500000.0,4,23550000.0,5,20000000.0,5,600000.0,1,21500000.0,1,89.0,120.0
4129651,TR1,2023,24. Matchday,2024-02-02,868,2381,0,0,11.0,10.0,229.0,4-3-3 Attacking,3-5-2 Attacking,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Sivasspor Kulübü,0,28,29,16500000.0,5,25600000.0,5,22400000.0,4,2575000.0,3,7500000.0,5,5900000.0,5,900000.0,1,800000.0,1,85.0,59.6
4129650,TR1,2023,24. Matchday,2024-02-03,589,36,0,2,7.0,1.0,23153.0,4-1-4-1,4-2-3-1,Antalyaspor,Fenerbahçe Spor Kulübü,2,34,60,28000000.0,3,163500000.0,6,10600000.0,5,40000000.0,3,12150000.0,4,130000000.0,5,7000000.0,1,15000000.0,1,94.6,475.6
4129652,TR1,2023,24. Matchday,2024-02-03,126,2293,0,0,5.0,19.0,3569.0,4-2-3-1,4-3-3 Attacking,Çaykur Rizespor Kulübü,Konyaspor,0,35,21,19000000.0,5,12100000.0,5,22700000.0,4,40000000.0,3,9525000.0,5,6200000.0,5,3200000.0,1,900000.0,1,66.2,96.4
4129644,TR1,2023,24. Matchday,2024-02-03,6890,924,2,0,8.0,20.0,1406.0,4-3-3 Attacking,3-5-2 Attacking,İstanbul Başakşehir Futbol Kulübü,İstanbulspor A.Ş.,1,30,14,51200000.0,4,850000.0,2,29400000.0,6,3675000.0,7,38200000.0,5,11875000.0,5,8000000.0,1,200000.0,1,158.0,19.4
